 1.500000+6 1.023400-1 1.600000+6 9.565100-2 1.700000+6 8.766100-29440 3 56   12
 1.800000+6 8.074000-2 1.900000+6 7.336900-2 2.008300+6 6.633400-29440 3 56   13
 2.200000+6 5.327700-2 2.400000+6 3.955400-2 2.500000+6 3.390100-29440 3 56   14
 2.600000+6 2.707400-2 2.800000+6 1.707000-2 3.012500+6 9.643600-39440 3 56   15
 3.500000+6 2.366300-3 4.016700+6 9.597000-4 4.500000+6 3.119000-49440 3 56   16
 5.020800+6 1.041500-4 5.500000+6 3.140500-5 6.000000+6 1.000000-59440 3 56   17
 6.500000+6 6.977300-6 6.560700+6 6.691600-6 7.000000+6 5.000000-69440 3 56   18
 7.500000+6 2.015800-7 8.000000+6 0.000000+0 2.000000+7 0.000000+09440 3 56   19
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 57    1
 0.000000+0-7.420000+5          0          0          1         469440 3 57    2
         46          2                                            9440 3 57    3
 7.451200+5 0.000000+0 7.451200+5 0.000000+0 8.000000+5 2.000000-49440 3 57    4
 8.500000+5 7.068900-4 8.643200+5 1.055600-3 9.037800+5 2.455100-39440 3 57    5
 9.419400+5 3.256400-3 9.630300+5 3.852900-3 9.971700+5 4.912200-39440 3 57    6
 1.006200+6 5.211500-3 1.035300+6 6.204300-3 1.042400+6 6.446600-39440 3 57    7
 1.080500+6 7.746400-3 1.094300+6 8.217200-3 1.120700+6 9.262300-39440 3 57    8
 1.142300+6 1.015000-2 1.144800+6 1.025300-2 1.150000+6 1.046600-29440 3 57    9
 1.200000+6 1.252100-2 1.300000+6 1.661900-2 1.400000+6 2.000000-29440 3 57   10
 1.426000+6 2.053400-2 1.500000+6 2.208100-2 1.600000+6 2.422300-29440 3 57   11
 1.700000+6 2.504400-2 1.800000+6 2.584300-2 1.900000+6 2.540700-29440 3 57   12
 2.008300+6 2.484400-2 2.200000+6 2.164800-2 2.400000+6 1.712500-29440 3 57   13
 2.500000+6 1.508600-2 2.600000+6 1.244700-2 2.800000+6 8.604200-39440 3 57   14
 3.012500+6 5.897900-3 3.500000+6 2.787300-3 4.016700+6 9.579900-49440 3 57   15
 4.500000+6 2.966000-4 5.020800+6 9.488500-5 5.500000+6 3.000800-59440 3 57   16
 6.000000+6 1.000000-5 6.500000+6 6.977300-6 6.560700+6 6.691600-69440 3 57   17
 7.000000+6 5.000000-6 7.500000+6 2.015800-7 8.000000+6 0.000000+09440 3 57   18
 2.000000+7 0.000000+0                                            9440 3 57   19
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 58    1
 0.000000+0-8.607000+5          0          0          1         359440 3 58    2
         35          2                                            9440 3 58    3
 8.643200+5 0.000000+0 9.037800+5 1.602300-2 9.419400+5 3.621800-29440 3 58    4
 9.630300+5 3.889800-2 9.971700+5 4.000000-2 1.006200+6 4.800000-29440 3 58    5
 1.094300+6 4.948400-2 1.200000+6 4.950100-2 1.300000+6 4.801700-29440 3 58    6
 1.400000+6 4.500000-2 1.426000+6 4.372500-2 1.500000+6 4.039600-29440 3 58    7
 1.600000+6 3.651600-2 1.700000+6 3.171000-2 1.800000+6 2.776000-29440 3 58    8
 1.900000+6 2.405600-2 2.008300+6 2.074600-2 2.200000+6 1.588100-29440 3 58    9
 2.400000+6 1.123400-2 2.500000+6 9.408500-3 2.600000+6 7.396800-39440 3 58   10
 2.800000+6 4.671000-3 3.012500+6 2.936000-3 3.500000+6 1.127100-39440 3 58   11
 4.016700+6 2.480900-4 4.500000+6 6.889400-5 5.020800+6 1.990400-59440 3 58   12
 5.500000+6 6.143000-6 6.000000+6 2.000000-6 6.500000+6 1.395500-69440 3 58   13
 6.560700+6 1.338300-6 7.000000+6 1.000000-6 7.500000+6 9.260500-89440 3 58   14
 8.000000+6 0.000000+0 2.000000+7 0.000000+0                      9440 3 58   15
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 59    1
 0.000000+0-9.000000+5          0          0          1         329440 3 59    2
         32          2                                            9440 3 59    3
 9.037800+5 0.000000+0 9.419400+5 2.561100-5 1.006200+6 6.000000-29440 3 59    4
 1.094300+6 8.149800-2 1.200000+6 9.907800-2 1.300000+6 1.096200-19440 3 59    5
 1.400000+6 1.100000-1 1.426000+6 1.079800-1 1.500000+6 1.026000-19440 3 59    6
 1.600000+6 9.612700-2 1.700000+6 8.753000-2 1.800000+6 8.013000-29440 3 59    7
 1.900000+6 7.253700-2 2.008300+6 6.535800-2 2.200000+6 5.274600-29440 3 59    8
 2.400000+6 3.918900-2 2.500000+6 3.357900-2 2.600000+6 2.675700-29440 3 59    9
 2.800000+6 1.686900-2 3.012500+6 9.673200-3 3.500000+6 2.638400-39440 3 59   10
 4.016700+6 9.550900-4 4.500000+6 2.722100-4 5.020800+6 8.060900-59440 3 59   11
 5.500000+6 2.519200-5 6.000000+6 8.300000-6 6.500000+6 5.791200-69440 3 59   12
 6.560700+6 5.554100-6 7.000000+6 4.150000-6 7.500000+6 1.842200-79440 3 59   13
 8.000000+6 0.000000+0 2.000000+7 0.000000+0                      9440 3 59   14
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 60    1
 0.000000+0-9.380000+5          0          0          1         329440 3 60    2
         32          2                                            9440 3 60    3
 9.419400+5 0.000000+0 9.419400+5 2.265200-5 1.006200+6 4.700000-29440 3 60    4
 1.094300+6 6.299400-2 1.200000+6 7.760400-2 1.300000+6 8.569500-29440 3 60    5
 1.400000+6 8.600000-2 1.426000+6 8.424100-2 1.500000+6 7.957900-29440 3 60    6
 1.600000+6 7.400700-2 1.700000+6 6.593100-2 1.800000+6 5.912500-29440 3 60    7
 1.900000+6 5.255600-2 2.008300+6 4.651700-2 2.200000+6 3.708300-29440 3 60    8
 2.400000+6 2.703200-2 2.500000+6 2.292900-2 2.600000+6 1.805400-29440 3 60    9
 2.800000+6 1.131400-2 3.012500+6 6.837700-3 3.500000+6 2.657200-39440 3 60   10
 4.016700+6 9.579900-4 4.500000+6 2.966000-4 5.020800+6 9.488500-59440 3 60   11
 5.500000+6 3.000800-5 6.000000+6 1.000000-5 6.500000+6 6.977300-69440 3 60   12
 6.560700+6 6.691600-6 7.000000+6 5.000000-6 7.500000+6 2.015800-79440 3 60   13
 8.000000+6 0.000000+0 2.000000+7 0.000000+0                      9440 3 60   14
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 61    1
 0.000000+0-9.590000+5          0          0          1         329440 3 61    2
         32          2                                            9440 3 61    3
 9.630300+5 0.000000+0 9.971700+5 2.361400-2 1.006200+6 2.653000-29440 3 61    4
 1.094300+6 4.828000-2 1.200000+6 7.054000-2 1.300000+6 8.387300-29440 3 61    5
 1.400000+6 8.600000-2 1.426000+6 8.457300-2 1.500000+6 8.076200-29440 3 61    6
 1.600000+6 7.615100-2 1.700000+6 7.069400-2 1.800000+6 6.590800-29440 3 61    7
 1.900000+6 6.062200-2 2.008300+6 5.550900-2 2.200000+6 4.576600-29440 3 61    8
 2.400000+6 3.538600-2 2.500000+6 3.099100-2 2.600000+6 2.539300-29440 3 61    9
 2.800000+6 1.634300-2 3.012500+6 8.473300-3 3.500000+6 7.035800-49440 3 61   10
 4.016700+6 9.579900-4 4.500000+6 2.966000-4 5.020800+6 9.488500-59440 3 61   11
 5.500000+6 3.000800-5 6.000000+6 1.000000-5 6.500000+6 6.977300-69440 3 61   12
 6.560700+6 6.691600-6 7.000000+6 5.000000-6 7.500000+6 2.015800-79440 3 61   13
 8.000000+6 0.000000+0 2.000000+7 0.000000+0                      9440 3 61   14
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 62    1
 0.000000+0-9.930000+5          0          0          1         299440 3 62    2
         29          2                                            9440 3 62    3
 9.971700+5 0.000000+0 1.200000+6 3.000000-2 1.300000+6 3.697500-29440 3 62    4
 1.400000+6 4.100000-2 1.426000+6 4.143300-2 1.500000+6 4.264900-29440 3 62    5
 1.600000+6 4.425100-2 1.700000+6 4.448200-2 1.800000+6 4.470100-29440 3 62    6
 1.900000+6 4.329400-2 2.008300+6 4.170200-2 2.200000+6 3.568200-29440 3 62    7
 2.400000+6 2.778900-2 2.500000+6 2.430800-2 2.600000+6 1.985900-29440 3 62    8
 2.800000+6 1.340400-2 3.012500+6 8.815000-3 3.500000+6 3.523900-39440 3 62    9
 4.016700+6 8.621900-4 4.500000+6 2.669400-4 5.020800+6 8.539700-59440 3 62   10
 5.500000+6 2.700700-5 6.000000+6 9.000000-6 6.500000+6 6.279600-69440 3 62   11
 6.560700+6 6.022500-6 7.000000+6 4.500000-6 7.500000+6 1.915800-79440 3 62   12
 8.000000+6 0.000000+0 2.000000+7 0.000000+0                      9440 3 62   13
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 63    1
 0.000000+0-1.002000+6          0          0          1         309440 3 63    2
         30          2                                            9440 3 63    3
 1.006200+6 0.000000+0 1.094300+6 3.400000-2 1.200000+6 4.683600-29440 3 63    4
 1.300000+6 5.622800-2 1.400000+6 6.000000-2 1.426000+6 5.988300-29440 3 63    5
 1.500000+6 5.956200-2 1.600000+6 5.915600-2 1.700000+6 5.739100-29440 3 63    6
 1.800000+6 5.577500-2 1.900000+6 5.273300-2 2.008300+6 4.959400-29440 3 63    7
 2.200000+6 4.146900-2 2.400000+6 3.190800-2 2.500000+6 2.779800-29440 3 63    8
 2.600000+6 2.271500-2 2.800000+6 1.524300-2 3.012500+6 9.759200-39440 3 63    9
 3.500000+6 3.512000-3 4.016700+6 9.597000-4 4.500000+6 3.119000-49440 3 63   10
 5.020800+6 1.045800-4 5.500000+6 3.454500-5 6.000000+6 1.200000-59440 3 63   11
 6.500000+6 8.372800-6 6.560700+6 8.030000-6 7.000000+6 6.000000-69440 3 63   12
 7.500000+6 2.201500-7 8.000000+6 0.000000+0 2.000000+7 0.000000+09440 3 63   13
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 64    1
 0.000000+0-1.031000+6          0          0          1         309440 3 64    2
         30          2                                            9440 3 64    3
 1.035300+6 0.000000+0 1.094300+6 3.500000-2 1.200000+6 5.060700-29440 3 64    4
 1.300000+6 6.210300-2 1.400000+6 6.700000-2 1.426000+6 6.698100-29440 3 64    5
 1.500000+6 6.692900-2 1.600000+6 6.686200-2 1.700000+6 6.509800-29440 3 64    6
 1.800000+6 6.347800-2 1.900000+6 6.006700-2 2.008300+6 5.652000-29440 3 64    7
 2.200000+6 4.695800-2 2.400000+6 3.554600-2 2.500000+6 3.068000-29440 3 64    8
 2.600000+6 2.458400-2 2.800000+6 1.587300-2 3.012500+6 9.753200-39440 3 64    9
 3.500000+6 3.383600-3 4.016700+6 8.213600-4 4.500000+6 2.339400-49440 3 64   10
 5.020800+6 6.920000-5 5.500000+6 2.143100-5 6.000000+6 7.000000-69440 3 64   11
 6.500000+6 4.884100-6 6.560700+6 4.684200-6 7.000000+6 3.500000-69440 3 64   12
 7.500000+6 1.696600-7 8.000000+6 0.000000+0 2.000000+7 0.000000+09440 3 64   13
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 65    1
 0.000000+0-1.038000+6          0          0          1         309440 3 65    2
         30          2                                            9440 3 65    3
 1.042400+6 0.000000+0 1.094300+6 0.000000+0 1.200000+6 2.000000-29440 3 65    4
 1.300000+6 2.689700-2 1.400000+6 3.100000-2 1.426000+6 3.148500-29440 3 65    5
 1.500000+6 3.286000-2 1.600000+6 3.470000-2 1.700000+6 3.528600-29440 3 65    6
 1.800000+6 3.584800-2 1.900000+6 3.488700-2 2.008300+6 3.376600-29440 3 65    7
 2.200000+6 2.902100-2 2.400000+6 2.283400-2 2.500000+6 2.008900-29440 3 65    8
 2.600000+6 1.662100-2 2.800000+6 1.152400-2 3.012500+6 7.847200-39440 3 65    9
 3.500000+6 3.343800-3 4.016700+6 9.203700-4 4.500000+6 2.909300-49440 3 65   10
 5.020800+6 9.528100-5 5.500000+6 3.300900-5 6.000000+6 1.200000-59440 3 65   11
 6.500000+6 8.372800-6 6.560700+6 8.030000-6 7.000000+6 6.000000-69440 3 65   12
 7.500000+6 2.201500-7 8.000000+6 0.000000+0 2.000000+7 0.000000+09440 3 65   13
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 66    1
 0.000000+0-1.076000+6          0          0          1         249440 3 66    2
         24          2                                            9440 3 66    3
 1.080500+6 0.000000+0 1.200000+6 1.900000-2 1.300000+6 3.300000-29440 3 66    4
 1.400000+6 3.900000-2 1.426000+6 3.880000-2 1.500000+6 3.650000-29440 3 66    5
 1.600000+6 3.034700-2 1.700000+6 2.209500-2 1.800000+6 1.638200-29440 3 66    6
 1.900000+6 1.134000-2 2.008300+6 7.895700-3 2.200000+6 5.921200-39440 3 66    7
 2.400000+6 3.963800-3 2.500000+6 3.216200-3 2.600000+6 2.339200-39440 3 66    8
 2.800000+6 1.269900-3 3.012500+6 6.879100-4 3.500000+6 2.964200-49440 3 66    9
 4.016700+6 5.748000-5 4.500000+6 1.779600-5 5.020800+6 5.185700-69440 3 66   10
 5.500000+6 2.117600-7 6.000000+6 0.000000+0 2.000000+7 0.000000+09440 3 66   11
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 67    1
 0.000000+0-1.089700+6          0          0          1         249440 3 67    2
         24          2                                            9440 3 67    3
 1.094300+6 0.000000+0 1.200000+6 2.000000-2 1.300000+6 2.900000-29440 3 67    4
 1.400000+6 1.800000-2 1.426000+6 1.688000-2 1.500000+6 1.414200-29440 3 67    5
 1.600000+6 1.128500-2 1.700000+6 7.942800-3 1.800000+6 5.703800-39440 3 67    6
 1.900000+6 4.101800-3 2.008300+6 2.962300-3 2.200000+6 2.245600-39440 3 67    7
 2.400000+6 1.502600-3 2.500000+6 1.216900-3 2.600000+6 8.680600-49440 3 67    8
 2.800000+6 4.495100-4 3.012500+6 2.260500-4 3.500000+6 9.688600-59440 3 67    9
 4.016700+6 1.722500-5 4.500000+6 5.180100-6 5.020800+6 1.512100-69440 3 67   10
 5.500000+6 1.160000-7 6.000000+6 0.000000+0 2.000000+7 0.000000+09440 3 67   11
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 68    1
 0.000000+0-1.116000+6          0          0          1         249440 3 68    2
         24          2                                            9440 3 68    3
 1.120700+6 0.000000+0 1.200000+6 2.000000-3 1.300000+6 6.000000-39440 3 68    4
 1.400000+6 1.500000-2 1.426000+6 1.550000-2 1.500000+6 1.530000-29440 3 68    5
 1.600000+6 1.301600-2 1.700000+6 1.026800-2 1.800000+6 8.210400-39440 3 68    6
 1.900000+6 6.365500-3 2.008300+6 4.947400-3 2.200000+6 3.923200-39440 3 68    7
 2.400000+6 2.814200-3 2.500000+6 2.364800-3 2.600000+6 1.830800-39440 3 68    8
 2.800000+6 1.125600-3 3.012500+6 6.976800-4 3.500000+6 3.112800-49440 3 68    9
 4.016700+6 8.261900-5 4.500000+6 2.762100-5 5.020800+6 8.542800-69440 3 68   10
 5.500000+6 2.702200-7 6.000000+6 0.000000+0 2.000000+7 0.000000+09440 3 68   11
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 69    1
 0.000000+0-1.137500+6          0          0          1         249440 3 69    2
         24          2                                            9440 3 69    3
 1.142300+6 0.000000+0 1.200000+6 2.500000-2 1.300000+6 6.400000-29440 3 69    4
 1.400000+6 5.500000-2 1.426000+6 5.219100-2 1.500000+6 4.517000-29440 3 69    5
 1.600000+6 3.757200-2 1.700000+6 2.741500-2 1.800000+6 2.036700-29440 3 69    6
 1.900000+6 1.339400-2 2.008300+6 8.670600-3 2.200000+6 3.828100-39440 3 69    7
 2.400000+6 1.437200-3 2.500000+6 8.785500-4 2.600000+6 7.679700-49440 3 69    8
 2.800000+6 6.614500-4 3.012500+6 7.667900-4 3.500000+6 3.336400-49440 3 69    9
 4.016700+6 6.416700-5 4.500000+6 1.971500-5 5.020800+6 5.691900-69440 3 69   10
 5.500000+6 2.216200-7 6.000000+6 0.000000+0 2.000000+7 0.000000+09440 3 69   11
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3 91    1
 0.000000+0-1.140000+6          0          0          1         539440 3 91    2
         53          2                                            9440 3 91    3
 1.144800+6 0.000000+0 1.200000+6 1.150000-2 1.300000+6 1.005700-19440 3 91    4
 1.400000+6 2.080000-1 1.426000+6 2.322100-1 1.500000+6 3.145000-19440 3 91    5
 1.600000+6 4.630000-1 1.700000+6 5.723500-1 1.800000+6 6.990000-19440 3 91    6
 1.900000+6 7.788400-1 2.008300+6 8.679900-1 2.200000+6 9.848500-19440 3 91    7
 2.400000+6 1.107700+0 2.500000+6 1.170000+0 2.600000+6 1.221800+09440 3 91    8
 2.800000+6 1.313800+0 3.012500+6 1.368800+0 3.500000+6 1.385000+09440 3 91    9
 4.016700+6 1.366200+0 4.500000+6 1.344100+0 5.020800+6 1.321600+09440 3 91   10
 5.500000+6 1.269700+0 6.000000+6 1.222000+0 6.500000+6 9.416000-19440 3 91   11
 6.560700+6 9.135200-1 7.000000+6 7.397000-1 7.500000+6 5.025000-19440 3 91   12
 8.000000+6 3.500000-1 8.500000+6 3.233000-1 9.000000+6 3.000000-19440 3 91   13
 9.500000+6 2.869000-1 1.000000+7 2.750000-1 1.050000+7 2.619000-19440 3 91   14
 1.100000+7 2.500000-1 1.150000+7 2.422200-1 1.200000+7 2.350000-19440 3 91   15
 1.224000+7 2.320000-1 1.250000+7 2.290000-1 1.300000+7 2.270000-19440 3 91   16
 1.350000+7 2.230000-1 1.400000+7 2.190000-1 1.450000+7 2.154100-19440 3 91   17
 1.500000+7 2.120000-1 1.550000+7 2.063400-1 1.600000+7 2.010000-19440 3 91   18
 1.650000+7 1.902900-1 1.700000+7 1.804500-1 1.750000+7 1.713800-19440 3 91   19
 1.800000+7 1.630000-1 1.850000+7 1.408700-1 1.900000+7 1.222200-19440 3 91   20
 1.950000+7 1.064300-1 2.000000+7 9.300000-2                      9440 3 91   21
 0.000000+0 0.000000+0          0          0          0          09440 3  099999
 9.424000+4 2.379920+2          0          0          0          09440 3102    1
 5.241000+6 5.241000+6          0          0          1        1159440 3102    2
        115          2                                            9440 3102    3
 1.000000-5 0.000000+0 2.000000+2 0.000000+0 2.680000+3 0.000000+09440 3102    4
 3.000000+3 2.570000-1 3.250000+3 4.060000-1 3.500000+3 5.230000-19440 3102    5
 4.000000+3 6.890000-1 4.500000+3 7.960000-1 5.000000+3 8.600000-19440 3102    6
 5.700000+3 9.260000-1 5.700000+3 0.000000+0 4.000000+4 0.000000+09440 3102    7
 4.000000+4 6.300000-1 4.298000+4 6.086000-1 5.000000+4 5.545400-19440 3102    8
 5.500000+4 5.202100-1 6.000000+4 4.878600-1 6.500000+4 4.628300-19440 3102    9
 7.000000+4 4.384400-1 7.500000+4 4.184600-1 8.000000+4 4.002200-19440 3102   10
 8.500000+4 3.858700-1 9.000000+4 3.710000-1 1.000000+5 3.488000-19440 3102   11
 1.100000+5 3.305000-1 1.200000+5 3.144000-1 1.300000+5 3.001000-19440 3102   12
 1.400000+5 2.874000-1 1.423000+5 2.846000-1 1.500000+5 2.758000-19440 3102   13
 1.600000+5 2.653000-1 1.700000+5 2.557000-1 1.800000+5 2.469000-19440 3102   14
 1.900000+5 2.387000-1 2.000000+5 2.311000-1 2.200000+5 2.174000-19440 3102   15
 2.400000+5 2.053000-1 2.600000+5 1.945000-1 2.800000+5 1.848000-19440 3102   16
 2.952400+5 1.779000-1 3.000000+5 1.760000-1 3.500000+5 1.598740-19440 3102   17
 4.000000+5 1.471040-1 4.500000+5 1.366900-1 5.000900+5 1.279860-19440 3102   18
 5.500000+5 1.207840-1 5.995100+5 1.146090-1 6.517300+5 1.089270-19440 3102   19
 7.000000+5 1.042900-1 7.451200+5 1.003980-1 8.000000+5 9.667300-29440 3102   20
 8.500000+5 9.364880-2 8.643200+5 9.283200-2 9.037800+5 9.068460-29440 3102   21
 9.419400+5 8.873950-2 9.630300+5 8.771540-2 9.971700+5 8.612790-29440 3102   22
 1.006200+6 8.579800-2 1.035300+6 8.487240-2 1.042400+6 8.465190-29440 3102   23
 1.080500+6 8.350360-2 1.094300+6 8.310140-2 1.120700+6 8.235110-29440 3102   24
 1.142300+6 8.175510-2 1.144800+6 8.168710-2 1.150000+6 8.154640-29440 3102   25
 1.200000+6 8.023660-2 1.300000+6 7.776350-2 1.400000+6 7.547960-29440 3102   26
 1.426000+6 7.492300-2 1.500000+6 7.341380-2 1.600000+6 7.153250-29440 3102   27
 1.700000+6 6.980920-2 1.800000+6 6.651770-2 1.900000+6 6.200110-29440 3102   28
